selling_date,customer_id,sku_name,sku_quantity,total_revenue
12-08-2023,Customer 070,Broccoli,0.5,40
12-08-2023,Customer 070,Capsicum Yellow - Big,0.5,96.5
12-08-2023,Customer 070,Capsicum Red - Big,0.5,96.5
12-08-2023,Customer 070,Spring Onion,2,96
12-08-2023,Customer 070,Coriander Hybrid,0.6,22.2
12-08-2023,Customer 070,Palak,1,31
12-08-2023,Customer 070,Onion,5,142.5
12-08-2023,Customer 070,Tomato Hybrid,2,78
12-08-2023,Customer 255,Ginger,0.5,56.06
12-08-2023,Customer 255,Thyme,0.25,77.5
12-08-2023,Customer 255,Parsley,0.25,20.25
12-08-2023,Customer 255,Cherry Tomato,0.25,20.5
12-08-2023,Customer 255,Cabbage Local - Big,1.3,28.6
12-08-2023,Customer 255,Lettuce Iceberg,0.6,39
12-08-2023,Customer 255,Lemon Yellow,2,198
12-08-2023,Customer 255,Carrot Local,2,91.66
12-08-2023,Customer 255,Mushroom Button,2,78
12-08-2023,Customer 255,Cauliflower (600-900gm/pc),1,20.48
12-08-2023,Customer 255,Lettuce Green,0.5,37.5
12-08-2023,Customer 255,Zucchini Green - Medium,0.5,34.3
12-08-2023,Customer 255,"Zucchini Yellow - Big, misshape",0.5,24.5
12-08-2023,Customer 255,Coriander Hybrid,0.6,22.81
12-08-2023,Customer 255,Palak,3.3,106.19
12-08-2023,Customer 088,Muskmelon,1.2,60
12-08-2023,Customer 088,Mushroom Button,8,304
12-08-2023,Customer 088,Mint Leaves (Pudhina ),0.75,21.75
12-08-2023,Customer 088,Lettuce Iceberg,4.1,258.3
12-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
12-08-2023,Customer 088,Garlic Peeled,1.5,735
12-08-2023,Customer 088,Cucumber English,4,152
12-08-2023,Customer 088,Coriander Hybrid,0.6,19.2
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",4,44
12-08-2023,Customer 088,Carrot Local - Medium,2,66
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",6,150
12-08-2023,Customer 088,Broccoli,2,156
12-08-2023,Customer 088,Basil Leaves,0.5,57
12-08-2023,Customer 089,Lemon Green ( Lime ),6,594
12-08-2023,Customer 089,Chilli Long Green,3,169.68
12-08-2023,Customer 089,Ginger,4,448.48
12-08-2023,Customer 089,Cucumber Indian - Medium,2,50.7
12-08-2023,Customer 089,Coriander Hybrid,5,190.1
12-08-2023,Customer 089,Cauliflower (600-900gm/pc),10,204.8
12-08-2023,Customer 089,Carrot Local,8,366.64
12-08-2023,Customer 089,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 089,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 089,Capsicum Green - Big,7,313.95
12-08-2023,Customer 089,Cabbage Local - Big,40,880
12-08-2023,Customer 089,Beans Haricot,1,44.85
12-08-2023,Customer 088,Watermelon Kiran,1,103
12-08-2023,Customer 088,Spring Onion,0.5,24.5
12-08-2023,Customer 088,Pineapple,1,66
12-08-2023,Customer 088,Parsley,0.25,21.25
12-08-2023,Customer 088,Palak,0.2,5.8
12-08-2023,Customer 088,Onion,5,125
12-08-2023,Customer 088,Mushroom Button,2,76
12-08-2023,Customer 088,Mint Leaves (Pudhina ),0.4,11.6
12-08-2023,Customer 088,Leeks,0.5,41.5
12-08-2023,Customer 088,Ginger,0.5,60
12-08-2023,Customer 088,Garlic Peeled,0.5,245
12-08-2023,Customer 088,Coriander Hybrid,0.5,16
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,Celery,0.2,14
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",6,66
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",1.5,213
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1.5,213
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
12-08-2023,Customer 088,Chinese Cabbage,2,132
12-08-2023,Customer 088,Cabbage Local - Medium,6,90
12-08-2023,Customer 088,Broccoli,1.5,117
12-08-2023,Customer 088,Beetroot,1,32
12-08-2023,Customer 088,Basil Leaves,0.1,11.4
12-08-2023,Customer 088,Apple,0.1,19.8
12-08-2023,Customer 046,Banana Raw,1,54
12-08-2023,Customer 046,Brinjal Small - Purple Stripes (Varikatri ),1,29
12-08-2023,Customer 046,"Cauliflower (Medium, approx 300-500gm/pc)",1,14.9
12-08-2023,Customer 046,Mushroom Button,3,117
12-08-2023,Customer 046,Mint Leaves (Pudhina ),0.25,9.25
12-08-2023,Customer 046,Lemon Yellow,1,100
12-08-2023,Customer 046,Potato,5,152.5
12-08-2023,Customer 046,Tomato Hybrid,2,79
12-08-2023,Customer 046,Ginger,0.5,57.5
12-08-2023,Customer 046,Beans Haricot,1,46
12-08-2023,Customer 046,Spring Onion,1,50
12-08-2023,Customer 046,Broccoli,1,80
12-08-2023,Customer 046,Zucchini Green - Medium,1,70
12-08-2023,Customer 046,"Zucchini Yellow - Big, misshape",1,49
12-08-2023,Customer 183,Basil Leaves,0.25,25.75
12-08-2023,Customer 183,Carrot Local,1,47
12-08-2023,Customer 183,Cucumber English,0.5,19.5
12-08-2023,Customer 183,Lemon Yellow,5,500
12-08-2023,Customer 183,Watermelon Kiran,2,194
12-08-2023,Customer 183,Orange Kinnow,6,408
12-08-2023,Customer 005,Palak,1,29
12-08-2023,Customer 005,Spring Onion,1.2,58.8
12-08-2023,Customer 005,Onion,5,125
12-08-2023,Customer 005,Mushroom Button,2,76
12-08-2023,Customer 005,Lettuce Iceberg,0.6,37.8
12-08-2023,Customer 005,Beans Haricot,1,38
12-08-2023,Customer 005,Cucumber English,1,38
12-08-2023,Customer 005,Cucumber Indian - Medium,1,23
12-08-2023,Customer 005,Coconut,1,29
12-08-2023,Customer 005,Chinese Cabbage,1.5,99
12-08-2023,Customer 005,Carrot Local,2,86
12-08-2023,Customer 005,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 005,Capsicum Red - Big,0.5,98
12-08-2023,Customer 005,"Capsicum Green (Medium, misshapes, irregular size)",1,25
12-08-2023,Customer 005,Broccoli,1,78
12-08-2023,Customer 005,Bok Choy (Pok Choy ),4,252
12-08-2023,Customer 005,Basil Leaves,0.25,28.5
12-08-2023,Customer 005,Banana Leaf,1,40
12-08-2023,Customer 005,Baby Corn Peeled - Packet,0.5,54
12-08-2023,Customer 005,Raw Mango,1.2,246
12-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,115
12-08-2023,Customer 088,"Zucchini Green - Big, misshape",1.1,71.5
12-08-2023,Customer 088,Watermelon Kiran,1,103
12-08-2023,Customer 088,Spring Onion,0.5,24.5
12-08-2023,Customer 088,Bok Choy (Pok Choy ),1,63
12-08-2023,Customer 088,Pineapple,1,66
12-08-2023,Customer 088,Papaya Ripe,1,37
12-08-2023,Customer 088,Onion,5,125
12-08-2023,Customer 088,Mushroom Button,2,76
12-08-2023,Customer 088,Ginger,0.5,60
12-08-2023,Customer 088,Garlic Peeled,1,490
12-08-2023,Customer 088,Cucumber English,5,190
12-08-2023,Customer 088,Drumstick,0.3,40.5
12-08-2023,Customer 088,Coriander Hybrid,0.5,16
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",4,44
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
12-08-2023,Customer 088,Chinese Cabbage,1.4,92.4
12-08-2023,Customer 088,Cabbage Local - Medium,5.2,78
12-08-2023,Customer 088,Broccoli,1.5,117
12-08-2023,Customer 088,Basil Leaves,0.25,28.5
12-08-2023,Customer 088,Lettuce Red,0.5,40
12-08-2023,Customer 088,Lettuce Iceberg,3,189
12-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
12-08-2023,Customer 088,Leeks,0.2,16.6
12-08-2023,Customer 088,Beans Haricot,2,76
12-08-2023,Customer 088,Garlic Peeled,0.5,245
12-08-2023,Customer 088,Cucumber English,5,190
12-08-2023,Customer 088,Coriander Hybrid,0.6,19.2
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,Celery,0.1,7
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",2,22
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",6,150
12-08-2023,Customer 088,Chinese Cabbage,1.5,99
12-08-2023,Customer 088,Cabbage Local - Medium,5,75
12-08-2023,Customer 088,Broccoli,1,78
12-08-2023,Customer 088,Brinjal Small - Purple Stripes (Varikatri ),1,22
12-08-2023,Customer 049,Onion - Medium,50,1100
12-08-2023,Customer 049,Lemon Yellow,2,200
12-08-2023,Customer 049,Cauliflower (600-900gm/pc),2,38
12-08-2023,Customer 049,Chilli Long Green,3,171
12-08-2023,Customer 049,Beans Haricot,2,76
12-08-2023,Customer 049,Cucumber English,5,190
12-08-2023,Customer 049,Garlic Whole,5,1850
12-08-2023,Customer 049,Ginger,5,600
12-08-2023,Customer 049,Potato,5,145
12-08-2023,Customer 049,curry leaves,1,51
12-08-2023,Customer 049,Capsicum Green - Big,2,92
12-08-2023,Customer 049,Mint Leaves (Pudhina ),2,58
12-08-2023,Customer 049,Coriander Hybrid,2,64
12-08-2023,Customer 049,Carrot Local - Medium,5,165
12-08-2023,Customer 067,Bottle Gourd (Lauki ) - Medium,5,150
12-08-2023,Customer 067,Mint Leaves (Pudhina ),0.5,18.5
12-08-2023,Customer 067,Spring Onion,2,100
12-08-2023,Customer 067,Coriander Hybrid,3,117
12-08-2023,Customer 067,curry leaves,1,55
12-08-2023,Customer 067,Capsicum Green - Big,8,368
12-08-2023,Customer 067,Cauliflower (600-900gm/pc),3,63
12-08-2023,Customer 067,Coconut,4,118
12-08-2023,Customer 067,Potato,5,152.5
12-08-2023,Customer 067,Cabbage Local - Medium,4,64
12-08-2023,Customer 067,Lemon Yellow,5,500
12-08-2023,Customer 067,Cucumber Indian - Medium,10,260
12-08-2023,Customer 067,Beans Haricot,1,46
12-08-2023,Customer 067,Carrot Local - Medium,4,112
12-08-2023,Customer 067,Chilli Small Spicy (Akash Chilli ),5,345
12-08-2023,Customer 003,Carrot Local - Medium,1,28
12-08-2023,Customer 003,Beans Haricot,1,46
12-08-2023,Customer 003,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 003,Cauliflower (600-900gm/pc),3,63
12-08-2023,Customer 003,"Cucumber Indian (Big, misshapes)",1,17
12-08-2023,Customer 003,Ginger,0.5,57.5
12-08-2023,Customer 003,Coriander Hybrid,0.5,19.5
12-08-2023,Customer 003,Chilli Long Green,0.5,29
12-08-2023,Customer 003,Garlic Whole,1,370
12-08-2023,Customer 003,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,147.5
12-08-2023,Customer 003,Onion,20,570
12-08-2023,Customer 067,Tomato Hybrid,8,316
12-08-2023,Customer 067,Parsley,0.25,20.25
12-08-2023,Customer 067,Broccoli,1,80
12-08-2023,Customer 067,"Capsicum Yellow (Medium, misshapes, irregular size)",1,143
12-08-2023,Customer 067,"Capsicum Red (Medium, misshapes, irregular size)",1,143
12-08-2023,Customer 067,Onion,30,855
12-08-2023,Customer 036,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),1,40
12-08-2023,Customer 036,Garlic Peeled,0.5,262.5
12-08-2023,Customer 036,Chilli Long Green,0.5,29
12-08-2023,Customer 036,Basil Leaves,0.25,25.75
12-08-2023,Customer 036,Beans Haricot,1,46
12-08-2023,Customer 036,Cabbage Local - Big,7,154
12-08-2023,Customer 036,Spring Onion,1,50
12-08-2023,Customer 036,Carrot Local,2,94
12-08-2023,Customer 036,Cauliflower (600-900gm/pc),2,42
12-08-2023,Customer 036,Broccoli,1,80
12-08-2023,Customer 036,Coriander Hybrid,0.5,19.5
12-08-2023,Customer 036,Onion,5,142.5
12-08-2023,Customer 036,Tomato Hybrid,1,39.5
12-08-2023,Customer 036,Palak,1,33
12-08-2023,Customer 036,"Capsicum Green (Medium, misshapes, irregular size)",2,56
12-08-2023,Customer 040,Methi (Fenugreek ),0.5,27.5
12-08-2023,Customer 040,Palak,3,99
12-08-2023,Customer 040,Mint Leaves (Pudhina ),0.5,18.5
12-08-2023,Customer 040,Coriander Hybrid,1.6,62.4
12-08-2023,Customer 040,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 040,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 040,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,147.5
12-08-2023,Customer 040,Beans Haricot,1,46
12-08-2023,Customer 040,Chilli Long Green,1,58
12-08-2023,Customer 040,Ginger,4,460
12-08-2023,Customer 040,Lemon Green ( Lime ),5,500
12-08-2023,Customer 040,Carrot Local,2,94
12-08-2023,Customer 040,"Capsicum Green (Medium, misshapes, irregular size)",2,56
12-08-2023,Customer 040,Cucumber Indian - Medium,3,78
12-08-2023,Customer 040,Cabbage Local - Big,2.5,55
12-08-2023,Customer 040,"Cauliflower (Medium, approx 300-500gm/pc)",2,29.8
12-08-2023,Customer 088,Coriander Hybrid,0.7,22.4
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,Celery,0.3,21
12-08-2023,Customer 088,Carrot Local - Medium,3,99
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,142
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",6,150
12-08-2023,Customer 088,Chinese Cabbage,1.5,99
12-08-2023,Customer 088,Cabbage Local - Medium,4,60
12-08-2023,Customer 088,Broccoli,1.5,117
12-08-2023,Customer 088,Apple,0.5,99
12-08-2023,Customer 033,Cabbage Local - Big,6,132
12-08-2023,Customer 033,Spring Onion,1,50
12-08-2023,Customer 033,Carrot Local,4,188
12-08-2023,Customer 033,Mushroom Button,3,117
12-08-2023,Customer 033,Onion,5,142.5
12-08-2023,Customer 033,"Cauliflower (Medium, approx 300-500gm/pc)",2,29.8
12-08-2023,Customer 033,Palak,1,33
12-08-2023,Customer 033,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 033,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 088,Cherry Tomato,0.5,45
12-08-2023,Customer 088,Celery,0.2,14
12-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",2,22
12-08-2023,Customer 088,Carrot Local - Medium,2,66
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",4,100
12-08-2023,Customer 088,Chinese Cabbage,1.3,85.8
12-08-2023,Customer 088,Cabbage Local - Medium,4,60
12-08-2023,Customer 088,Broccoli,0.5,39
12-08-2023,Customer 088,Apple,0.2,39.6
12-08-2023,Customer 126,curry leaves,0.6,33
12-08-2023,Customer 126,Yam,2.2,154
12-08-2023,Customer 126,Mushroom Button,3,117
12-08-2023,Customer 126,Beans Haricot,1,43
12-08-2023,Customer 126,Carrot Local - Medium,2,55
12-08-2023,Customer 126,"Potato - (Medium, 17-20 pcs/kg)",5,125
12-08-2023,Customer 126,Chilli Long Green,1,55
12-08-2023,Customer 126,Ginger,1,108
12-08-2023,Customer 126,Garlic Whole,1,360
12-08-2023,Customer 205,Mushroom Button,3,117
12-08-2023,Customer 205,Lettuce Iceberg,0.5,32.5
12-08-2023,Customer 205,Lettuce Green,0.25,18.75
12-08-2023,Customer 205,Zucchini Green - Medium,0.5,35
12-08-2023,Customer 205,Capsicum Red - Big,0.5,99.5
12-08-2023,Customer 205,Baby Corn Peeled - Packet,0.5,52
12-08-2023,Customer 205,Pumpkin White (Ash Gourd) (Pc),1,85
12-08-2023,Customer 205,Garlic Peeled,0.5,262.5
12-08-2023,Customer 205,Beans Haricot,1,46
12-08-2023,Customer 205,Lemon Green ( Lime ),2,200
12-08-2023,Customer 205,Ginger,0.5,57.5
12-08-2023,Customer 205,Cabbage Local - Big,1,22
12-08-2023,Customer 205,Lemon Yellow,1,100
12-08-2023,Customer 205,Cucumber Indian - Medium,4,104
12-08-2023,Customer 205,Carrot Local,2,94
12-08-2023,Customer 205,Capsicum Green - Big,1,46
12-08-2023,Customer 206,Mint Leaves (Pudhina ),0.25,9.02
12-08-2023,Customer 206,Lemon Yellow,3,297
12-08-2023,Customer 206,Beans Haricot,1,44.85
12-08-2023,Customer 206,Banana Robusta,1,41
12-08-2023,Customer 206,Basil Leaves,0.5,51.5
12-08-2023,Customer 206,Zucchini Yellow - Medium,1,76.44
12-08-2023,Customer 206,Zucchini Green - Medium,1,68.6
12-08-2023,Customer 206,Broccoli,1,80
12-08-2023,Customer 206,Garlic Whole,3,1082.25
12-08-2023,Customer 206,Coriander Hybrid,1,38.02
12-08-2023,Customer 206,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 206,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 206,Potato,5,152.5
12-08-2023,Customer 032,Cabbage Local - Big,10,220
12-08-2023,Customer 032,Broccoli,1.5,120
12-08-2023,Customer 032,Basil Leaves,0.25,25.75
12-08-2023,Customer 032,Celery,0.5,34.5
12-08-2023,Customer 032,Coriander Hybrid,1.2,46.8
12-08-2023,Customer 032,Garlic Peeled,1,525
12-08-2023,Customer 032,Ginger,0.5,57.5
12-08-2023,Customer 032,Chilli Long Green,1,58
12-08-2023,Customer 032,Tomato Hybrid,1,39.5
12-08-2023,Customer 032,Potato,5,152.5
12-08-2023,Customer 032,Spring Onion,1,50
12-08-2023,Customer 032,Onion,5,142.5
12-08-2023,Customer 032,Chow Chow,1,28
12-08-2023,Customer 032,Capsicum Green - Big,2,92
12-08-2023,Customer 032,Carrot Local,5,235
12-08-2023,Customer 032,Beans Haricot,1,46
12-08-2023,Customer 138,Baby Corn Peeled - Packet,2,208
12-08-2023,Customer 138,Onion Sambar Peeled (Kg),1,88
12-08-2023,Customer 138,Banana Robusta,1,41
12-08-2023,Customer 138,Watermelon Kiran,1,97
12-08-2023,Customer 138,Pineapple,2,138
12-08-2023,Customer 138,Apple,2,400
12-08-2023,Customer 138,Orange Imported,2,510
12-08-2023,Customer 138,Lemon Green ( Lime ),3,300
12-08-2023,Customer 138,Basil Leaves,0.25,25.75
12-08-2023,Customer 138,Coconut,5,147.5
12-08-2023,Customer 138,Radish White,1,32
12-08-2023,Customer 138,American Sweet Corn,2,28
12-08-2023,Customer 138,Lemongrass,1,80
12-08-2023,Customer 138,Asparagus,0.7,126
12-08-2023,Customer 138,Ginger,1,115
12-08-2023,Customer 138,Bok Choy (Pok Choy ),8,552
12-08-2023,Customer 138,Cabbage Local - Big,1,22
12-08-2023,Customer 138,Cucumber English,2,78
12-08-2023,Customer 138,Leeks,0.5,44
12-08-2023,Customer 138,Spring Onion,3,150
12-08-2023,Customer 138,Chinese Cabbage,6,390
12-08-2023,Customer 138,Broccoli,3,240
12-08-2023,Customer 138,Coriander Hybrid,0.6,23.4
12-08-2023,Customer 138,Tomato Hybrid,2,79
12-08-2023,Customer 138,Carrot Local - Medium,3,84
12-08-2023,Customer 138,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 138,Onion - Medium,5,114.5
12-08-2023,Customer 138,Palak,3,99
12-08-2023,Customer 138,"Capsicum Green (Medium, misshapes, irregular size)",1,28
12-08-2023,Customer 138,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71.5
12-08-2023,Customer 243,Palak,0.5,16.5
12-08-2023,Customer 243,Lettuce Iceberg,0.5,32.5
12-08-2023,Customer 243,Lettuce Green,0.25,18.75
12-08-2023,Customer 243,Banana Robusta,3,123
12-08-2023,Customer 243,Apple,1,200
12-08-2023,Customer 243,Papaya Ripe,1,55
12-08-2023,Customer 243,Pomegranate,1.1,176
12-08-2023,Customer 243,Muskmelon,1.3,66.3
12-08-2023,Customer 243,Pineapple,2,138
12-08-2023,Customer 243,Watermelon Kiran,2,194
12-08-2023,Customer 243,Onion,5,142.5
12-08-2023,Customer 243,Tomato Hybrid,3,118.5
12-08-2023,Customer 088,"Zucchini Green - Big, misshape",0.5,32.5
12-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
12-08-2023,Customer 088,Spring Onion,0.7,34.3
12-08-2023,Customer 088,Bok Choy (Pok Choy ),0.5,31.5
12-08-2023,Customer 088,Pineapple,1,66
12-08-2023,Customer 088,Parsley,0.25,21.25
12-08-2023,Customer 088,Onion,4,100
12-08-2023,Customer 088,Mushroom Button,2,76
12-08-2023,Customer 088,Lettuce Iceberg,1,63
12-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
12-08-2023,Customer 088,Beans Haricot,2,76
12-08-2023,Customer 088,Cucumber English,3,114
12-08-2023,Customer 088,Coriander Hybrid,0.5,16
12-08-2023,Customer 088,Cherry Tomato,0.25,22.5
12-08-2023,Customer 088,Celery,0.2,14
12-08-2023,Customer 088,Carrot Local - Medium,2,66
12-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,71
12-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",2,50
12-08-2023,Customer 088,Chinese Cabbage,1.2,79.2
12-08-2023,Customer 088,Cabbage Local - Medium,3,45
12-08-2023,Customer 088,Basil Leaves,0.25,28.5
12-08-2023,Customer 146,Palak,3,99
12-08-2023,Customer 146,Gongura Soppu,2,138
12-08-2023,Customer 146,Beetroot,15.5,558
12-08-2023,Customer 163,Lemon Green ( Lime ),1,100
12-08-2023,Customer 163,Beans Haricot,1,38.5
12-08-2023,Customer 163,Spring Onion,0.5,25
12-08-2023,Customer 163,Coriander Hybrid,0.5,19.5
12-08-2023,Customer 163,Cabbage Local - Big,2,43
12-08-2023,Customer 163,Tomato Hybrid,3,121.5
12-08-2023,Customer 163,Potato,5,152.5
12-08-2023,Customer 163,Onion,5,142.5
12-08-2023,Customer 188,Lettuce Romaine,0.25,20.75
12-08-2023,Customer 188,Cucumber English,0.5,23.5
12-08-2023,Customer 188,Lettuce Iceberg,0.7,45.5
12-08-2023,Customer 188,Carrot Local,2,90
